,train_loss,val_loss,grad_norm
0,0.354111,0.457971,138.409
1,0.134665,0.243099,162.572
2,0.0801995,0.101702,56.5823
3,0.0783077,0.124015,117.354
4,0.048868,0.0557035,42.0744
5,0.0507179,0.0730494,90.7244
6,0.0324211,0.0348007,32.8847
7,0.0352483,0.0473561,72.2317
8,0.0231081,0.0238164,26.3636
9,0.0259302,0.0329757,58.6043
10,0.0175057,0.0173768,21.4873
11,0.0199988,0.0242493,48.148
12,0.0139621,0.0133122,17.7087
13,0.0160624,0.0186254,39.9034
14,0.0116305,0.0106251,14.7093
15,0.0133647,0.0148384,33.2802
16,0.0100471,0.00879761,12.2884
17,0.0114677,0.0122053,27.8888
18,0.00894397,0.00753316,10.311
19,0.0101053,0.0103302,23.4577
20,0.00815867,0.00664922,8.68169
21,0.00910911,0.00897018,19.7894
22,0.00758934,0.00602764,7.33027
23,0.00836935,0.00796917,16.7359
24,0.00716994,0.00558931,6.20366
25,0.0078124,0.00722322,14.1832
26,0.00685657,0.00527999,5.2607
27,0.00738782,0.00666125,12.0419
28,0.00661939,0.00506195,4.46891
29,0.00706045,0.0062337,10.2404
30,0.00643774,0.00490867,3.80225
31,0.00680535,0.00590539,8.72125
32,0.00629707,0.00480139,3.23966
33,0.00660461,0.00565108,7.4375
34,0.00618703,0.00472679,2.76395
35,0.00644522,0.00545243,6.35066
36,0.00610012,0.00467538,2.36098
37,0.00631759,0.00529602,5.42898
38,0.00603088,0.0046404,2.01907
39,0.0062146,0.00517191,4.64617
40,0.00597526,0.00461701,1.72854
41,0.00613091,0.00507271,3.98035
42,0.00593026,0.00460177,1.48132
43,0.00606246,0.00499288,3.4133
44,0.0058936,0.00459222,1.27068
45,0.00600614,0.00492821,2.92974
46,0.00586356,0.00458661,1.09098
47,0.00595957,0.00487549,2.51691
48,0.0058388,0.0045837,0.937515
49,0.00592087,0.00483228,2.16406
50,0.0058183,0.00458261,0.806297
51,0.00588858,0.00479666,1.86216
52,0.00580125,0.00458271,0.693988
53,0.00586153,0.00476716,1.60359
54,0.00578702,0.00458357,0.597766
55,0.0058388,0.00474262,1.38191
56,0.0057751,0.00458488,0.51525
57,0.00581964,0.00472212,1.19169
58,0.00576509,0.00458644,0.444423
59,0.00580344,0.00470492,1.02833
60,0.00575666,0.00458809,0.383578
61,0.00578973,0.00469044,0.887907
62,0.00574954,0.00458976,0.331264
63,0.00577808,0.00467821,0.767113
64,0.00574352,0.00459137,0.286251
65,0.00576818,0.00466786,0.663123
66,0.00573842,0.00459289,0.247491
67,0.00575974,0.00465906,0.573536
68,0.0057341,0.0045943,0.214092
69,0.00575255,0.00465157,0.496304
70,0.00573042,0.00459559,0.185292
71,0.0057464,0.00464518,0.42968
72,0.0057273,0.00459675,0.160443
73,0.00574115,0.00463972,0.37217
74,0.00572464,0.0045978,0.138989
75,0.00573665,0.00463504,0.322499
76,0.00572237,0.00459874,0.120456
77,0.00573279,0.00463102,0.279574
78,0.00572044,0.00459957,0.104437
79,0.00572949,0.00462756,0.242459
80,0.00571879,0.0046003,0.0905834
81,0.00572665,0.00462459,0.21035
82,0.00571739,0.00460094,0.078597
83,0.00572422,0.00462202,0.18256
84,0.00571619,0.00460151,0.068221
85,0.00572213,0.00461981,0.158496
86,0.00571516,0.004602,0.0592349
87,0.00572033,0.00461789,0.137648
88,0.00571428,0.00460243,0.051449
89,0.00571878,0.00461623,0.119581
90,0.00571353,0.00460281,0.0447003
91,0.00571745,0.0046148,0.103916
92,0.00571289,0.00460313,0.0388483
93,0.0057163,0.00461356,0.0903287
94,0.00571235,0.00460342,0.0337719
95,0.00571532,0.00461248,0.0785395
96,0.00571188,0.00460366,0.0293667
97,0.00571447,0.00461154,0.0683067
98,0.00571148,0.00460387,0.0255426
99,0.00571373,0.00461073,0.0594219
100,0.00571113,0.00460406,0.022222
101,0.0057131,0.00461002,0.0517051
102,0.00571084,0.00460422,0.0193376
103,0.00571255,0.0046094,0.0450006
104,0.00571059,0.00460435,0.0168314
105,0.00571208,0.00460887,0.039174
106,0.00571037,0.00460447,0.0146531
107,0.00571168,0.0046084,0.0341089
108,0.00571019,0.00460457,0.0127593
109,0.00571133,0.00460799,0.0297046
110,0.00571003,0.00460466,0.0111125
111,0.00571103,0.00460764,0.025874
112,0.0057099,0.00460473,0.00968002
113,0.00571077,0.00460733,0.0225414
114,0.00570978,0.0046048,0.00843374
115,0.00571054,0.00460706,0.0196415
116,0.00570968,0.00460485,0.00734917
117,0.00571034,0.00460682,0.0171176
118,0.0057096,0.0046049,0.00640514
119,0.00571018,0.00460662,0.0149204
120,0.00570953,0.00460494,0.00558326
121,0.00571003,0.00460644,0.0130072
122,0.00570946,0.00460498,0.00486758
123,0.00570991,0.00460628,0.011341
124,0.00570941,0.00460501,0.00424426
125,0.0057098,0.00460614,0.00988967
126,0.00570937,0.00460503,0.00370127
127,0.0057097,0.00460602,0.00862523
128,0.00570933,0.00460505,0.00322819
129,0.00570962,0.00460592,0.00752344
130,0.00570929,0.00460507,0.00281594
131,0.00570955,0.00460583,0.00656322
132,0.00570926,0.00460509,0.00245664
133,0.00570949,0.00460575,0.00572624
134,0.00570924,0.0046051,0.00214344
135,0.00570944,0.00460568,0.00499658
136,0.00570922,0.00460511,0.00187038
137,0.00570939,0.00460561,0.00436039
138,0.0057092,0.00460512,0.00163229
139,0.00570935,0.00460556,0.0038056
140,0.00570919,0.00460513,0.00142466
141,0.00570932,0.00460551,0.00332175
142,0.00570917,0.00460514,0.00124356
143,0.00570929,0.00460547,0.0028997
144,0.00570916,0.00460515,0.0010856
145,0.00570926,0.00460544,0.00253152
146,0.00570915,0.00460515,0.000947785
147,0.00570924,0.0046054,0.00221029
148,0.00570914,0.00460516,0.000827543
149,0.00570922,0.00460538,0.00192999
150,0.00570914,0.00460516,0.000722619
151,0.0057092,0.00460535,0.00168539
152,0.00570913,0.00460516,0.000631052
153,0.00570919,0.00460533,0.0014719
154,0.00570912,0.00460517,0.000551133
155,0.00570918,0.00460531,0.00128556
156,0.00570912,0.00460517,0.000481373
157,0.00570917,0.0046053,0.0011229
158,0.00570912,0.00460517,0.000420474
159,0.00570916,0.00460528,0.00098089
160,0.00570911,0.00460517,0.000367307
161,0.00570915,0.00460527,0.000856902
162,0.00570911,0.00460517,0.000320885
163,0.00570914,0.00460526,0.000748637
164,0.00570911,0.00460518,0.000280349
165,0.00570913,0.00460525,0.000654095
166,0.00570911,0.00460518,0.00024495
167,0.00570913,0.00460524,0.000571528
168,0.0057091,0.00460518,0.000214035
169,0.00570912,0.00460523,0.000499415
170,0.0057091,0.00460518,0.000187032
171,0.00570912,0.00460523,0.000436427
172,0.0057091,0.00460518,0.000163446
173,0.00570912,0.00460522,0.000381406
174,0.0057091,0.00460518,0.000142843
175,0.00570911,0.00460522,0.000333339
176,0.0057091,0.00460518,0.000124843
177,0.00570911,0.00460521,0.000291346
178,0.0057091,0.00460518,0.000109118
179,0.00570911,0.00460521,0.000254657
180,0.0057091,0.00460518,9.53783e-05
181,0.00570911,0.00460521,0.000222599
182,0.0057091,0.00460518,8.33728e-05
183,0.0057091,0.0046052,0.000194587
184,0.0057091,0.00460518,7.28821e-05
185,0.0057091,0.0046052,0.000170107
186,0.0057091,0.00460518,6.37144e-05
187,0.0057091,0.0046052,0.000148714
188,0.0057091,0.00460518,5.57024e-05
189,0.0057091,0.0046052,0.000130018
190,0.0057091,0.00460518,4.87001e-05
191,0.0057091,0.00460519,0.000113676
192,0.00570909,0.00460518,4.25798e-05
193,0.0057091,0.00460519,9.93933e-05
194,0.00570909,0.00460518,3.72303e-05
195,0.0057091,0.00460519,8.69084e-05
