,train_loss,val_loss,grad_norm
0,0.586054,1.51478,140.228
1,0.162504,0.41338,115.081
2,0.130035,0.237098,61.6569
3,0.107405,0.277971,80.7011
4,0.0912626,0.175175,44.7009
5,0.0790861,0.197696,61.1579
6,0.0697389,0.132252,34.7128
7,0.0622738,0.14632,48.9937
8,0.0562418,0.102032,28.2623
9,0.0512367,0.111922,40.7408
10,0.0470491,0.0806036,23.7744
11,0.0434763,0.0881936,34.8196
12,0.0404077,0.0652317,20.5082
13,0.0377294,0.0714081,30.4346
14,0.0353786,0.054015,18.0672
15,0.0332867,0.0592357,27.116
16,0.0314162,0.0456586,16.2045
17,0.0297245,0.0501818,24.5507
18,0.0281883,0.0392906,14.7511
19,0.0267803,0.0432738,22.519
20,0.025486,0.0343252,13.5878
21,0.0242873,0.0378719,20.8657
22,0.0231747,0.0303668,12.631
23,0.0221364,0.0335495,19.4828
24,0.0211655,0.0271455,11.8223
25,0.0202542,0.0300184,18.2959
26,0.0193975,0.0244754,11.1218
27,0.0185898,0.0270803,17.2543
28,0.0178275,0.0222256,10.5026
29,0.0171065,0.0245964,16.3235
30,0.016424,0.0203031,9.94597
31,0.0157768,0.0224675,15.48
32,0.0151629,0.0186402,9.43925
33,0.0145797,0.0206215,14.7072
34,0.0140254,0.0171869,8.97353
35,0.013498,0.0190049,13.9937
36,0.0129961,0.0159056,8.54242
37,0.012518,0.0175771,13.331
38,0.0120624,0.0147675,8.14123
39,0.011628,0.016307,12.7126
40,0.0112137,0.01375,7.76641
41,0.0108182,0.0151703,12.1338
42,0.0104407,0.0128353,7.41517
43,0.0100801,0.0141475,11.5906
44,0.00973562,0.0120092,7.08527
45,0.00940632,0.0132232,11.0798
46,0.00909148,0.01126,6.77485
47,0.00879033,0.0123845,10.5987
48,0.00850222,0.0105781,6.48234
49,0.00822645,0.0116209,10.145
50,0.00796245,0.00995547,6.20637
51,0.00770961,0.0109235,9.71675
52,0.00746741,0.00938536,5.94576
53,0.00723531,0.0102849,9.31209
54,0.00701284,0.00886202,5.69945
55,0.00679953,0.00969877,8.92946
56,0.00659495,0.00838051,5.46649
57,0.00639868,0.00915956,8.56742
58,0.00621034,0.00793656,5.246
59,0.00602955,0.00866254,8.22465
60,0.00585597,0.00752645,5.03721
61,0.00568925,0.00820356,7.89996
62,0.00552909,0.00714691,4.8394
63,0.00537517,0.00777898,7.59225
64,0.00522724,0.00679508,4.65189
65,0.00508499,0.0073856,7.3005
66,0.00494819,0.0064684,4.47408
67,0.00481659,0.00702056,7.02376
68,0.00468996,0.00616462,4.30539
69,0.00456807,0.00668132,6.76115
70,0.00445072,0.00588173,4.14529
71,0.0043377,0.00636564,6.51187
72,0.00422884,0.00561791,3.99329
73,0.00412394,0.00607147,6.27514
74,0.00402284,0.00537156,3.84893
75,0.00392537,0.005797,6.05026
76,0.00383138,0.00514122,3.71178
77,0.00374072,0.00554059,5.83656
78,0.00365324,0.00492556,3.58142
79,0.00356882,0.00530076,5.6334
80,0.00348732,0.00472342,3.45748
81,0.00340863,0.00507616,5.4402
82,0.00333262,0.00453371,3.3396
83,0.00325918,0.00486559,5.25642
84,0.00318822,0.00435545,3.22744
85,0.00311962,0.00466795,5.08152
86,0.00305329,0.00418777,3.1207
87,0.00298914,0.00448223,4.91502
88,0.00292709,0.00402986,3.01906
89,0.00286704,0.00430753,4.75646
90,0.00280892,0.00388099,2.92226
91,0.00275265,0.00414302,4.6054
92,0.00269816,0.00374049,2.83003
93,0.00264537,0.00398793,4.46144
94,0.00259423,0.00360775,2.74211
95,0.00254467,0.00384159,4.32419
96,0.00249662,0.00348221,2.65828
97,0.00245003,0.00370335,4.19328
98,0.00240485,0.00336336,2.57831
99,0.00236101,0.00357264,4.06838
100,0.00231848,0.00325074,2.502
101,0.00227719,0.00344894,3.94915
102,0.00223711,0.00314392,2.42914
103,0.00219819,0.00333174,3.83529
104,0.00216038,0.00304251,2.35956
105,0.00212365,0.00322062,3.72652
106,0.00208795,0.00294613,2.29307
107,0.00205326,0.00311516,3.62256
108,0.00201952,0.00285447,2.22951
109,0.00198672,0.00301497,3.52316
110,0.00195481,0.00276722,2.16873
111,0.00192376,0.00291973,3.42808
112,0.00189355,0.00268409,2.11057
113,0.00186414,0.0028291,3.33708
114,0.00183551,0.00260482,2.05491
115,0.00180763,0.00274279,3.24995
116,0.00178047,0.00252918,2.0016
117,0.00175401,0.00266052,3.16648
118,0.00172823,0.00245694,1.95053
119,0.0017031,0.00258206,3.0865
120,0.0016786,0.00238789,1.90157
121,0.00165471,0.00250716,3.00981
122,0.00163142,0.00232185,1.85463
123,0.00160869,0.00243561,2.93624
124,0.00158652,0.00225865,1.80959
125,0.00156488,0.00236721,2.86564
126,0.00154376,0.00219811,1.76635
127,0.00152314,0.00230177,2.79785
128,0.00150301,0.00214009,1.72483
129,0.00148334,0.00223913,2.73273
130,0.00146413,0.00208444,1.68494
131,0.00144536,0.00217912,2.67015
132,0.00142702,0.00203104,1.64659
133,0.0014091,0.00212159,2.60997
134,0.00139157,0.00197976,1.60972
