,train_loss,val_loss,grad_norm
0,75.9516,24.3827,2991.95
1,47.2155,90.8492,3336.38
2,41.2655,53.4696,2574.79
3,38.0599,50.1451,1888.29
4,36.006,38.391,1706.06
5,34.5203,38.2386,1411.98
6,33.326,33.3058,1382.68
7,32.3338,33.9452,1186.72
8,31.4818,31.2057,1184.33
9,30.7509,31.8817,1025.21
10,30.1127,30.0393,1029.12
11,29.5596,30.5771,894.567
12,29.0722,29.2102,901.673
13,28.6469,29.594,786.743
14,28.2687,28.5324,796.251
15,27.9364,28.7847,697.477
16,27.6381,27.9414,708.928
17,27.3742,28.0893,623.499
18,27.1351,27.4108,636.513
19,26.9219,27.4779,562.1
20,26.7269,26.927,576.343
21,26.5518,26.9319,511.012
22,26.3902,26.4817,526.186
23,26.244,26.4388,468.338
24,26.1078,26.0691,484.183
25,25.9838,25.9893,432.503
26,25.8673,25.6848,448.794
27,25.7606,25.5764,402.206
28,25.6596,25.3254,418.754
29,25.5666,25.1947,376.384
30,25.478,24.9885,393.034
31,25.396,24.8403,354.177
32,25.3173,24.6718,370.806
33,25.2443,24.5099,334.896
34,25.1738,24.3737,351.407
35,25.1081,24.2011,317.988
36,25.0445,24.0928,334.311
37,24.9851,23.9119,303.02
38,24.9272,23.828,319.103
39,24.873,23.6406,289.648
40,24.8201,23.5783,305.455
41,24.7704,23.3861,277.599
42,24.7217,23.3428,293.109
43,24.676,23.1471,266.661
44,24.631,23.121,281.859
45,24.5887,22.9227,256.663
46,24.547,22.9121,271.545
47,24.5077,22.7121,247.471
48,24.4689,22.7155,262.036
49,24.4323,22.5146,238.977
50,24.3961,22.5308,253.228
51,24.3619,22.3296,231.093
52,24.328,22.3574,245.035
53,24.296,22.1564,223.746
54,24.2642,22.195,237.387
55,24.2342,21.9945,216.878
56,24.2042,22.043,230.226
57,24.176,21.8435,210.438
58,24.1478,21.9011,223.503
59,24.1212,21.7029,204.384
60,24.0945,21.7689,217.174
61,24.0694,21.5722,198.68
62,24.0442,21.646,211.204
63,24.0205,21.451,193.293
64,23.9966,21.5321,205.562
65,23.9741,21.339,188.197
66,23.9514,21.4269,200.218
67,23.9301,21.2359,183.367
68,23.9086,21.3301,195.148
69,23.8883,21.1412,178.781
70,23.8678,21.2413,190.331
