,train_loss,val_loss,grad_norm
0,0.473085,0.405381,160.312
1,0.138939,0.193103,165.059
2,0.0856218,0.0706835,34.7971
3,0.0659826,0.0576716,71.0916
4,0.0556362,0.0338721,20.6521
5,0.049517,0.034528,52.7566
6,0.0437623,0.0240786,16.1733
7,0.0402754,0.0252754,44.3345
8,0.0361837,0.0194891,13.822
9,0.0337197,0.0203692,38.9406
10,0.0305458,0.0165762,12.2207
11,0.0286732,0.0171084,34.8275
12,0.0261202,0.0143337,10.965
13,0.0246443,0.0147042,31.4408
14,0.0225515,0.0125229,9.91932
15,0.0213656,0.0128203,28.5647
16,0.0196275,0.0110265,9.02667
17,0.0186613,0.0112909,26.0849
18,0.0172024,0.00977283,8.25451
19,0.0164063,0.0100191,23.9255
20,0.0151705,0.0087098,7.5804
21,0.0145082,0.00894293,22.03
22,0.0134528,0.00779873,6.98736
23,0.012897,0.00802022,20.3543
24,0.0119893,0.00701072,6.46207
25,0.0115192,0.0072211,18.8636
26,0.0107335,0.00632391,5.99389
27,0.0103332,0.00652352,17.5295
28,0.00964906,0.00572154,5.57419
29,0.00930611,0.00591076,16.3291
30,0.00870741,0.00519051,5.19597
31,0.00841195,0.00536978,15.2437
32,0.00788558,0.00472041,4.8535
33,0.00762977,0.00489021,14.2578
34,0.00716506,0.00430281,4.54204
35,0.00694261,0.00446365,13.3587
36,0.00653079,0.00393079,4.25767
37,0.0063366,0.00408316,12.5357
38,0.00597037,0.00359854,3.99711
39,0.00580026,0.00374294,11.7799
40,0.00547357,0.0033012,3.75763
41,0.00532409,0.00343808,11.0839
42,0.00503181,0.00303459,3.53691
43,0.0049001,0.0031644,10.4413
44,0.00463791,0.00279515,3.33297
45,0.00452157,0.0029183,9.84666
46,0.00428577,0.00257976,3.14412
47,0.00418279,0.00269665,9.29526
48,0.00397023,0.00238572,2.96893
49,0.00387888,0.00249672,8.78309
50,0.00368683,0.00221069,2.80611
51,0.00360567,0.00231615,8.3066
52,0.00343179,0.00205259,2.65457
53,0.00335956,0.00215284,7.8627
54,0.0032018,0.00190959,2.51335
55,0.00313744,0.00200495,7.44864
56,0.00299403,0.00178009,2.38157
57,0.0029366,0.00187086,7.06201
58,0.00280598,0.00166267,2.25848
59,0.00275468,0.00174911,6.70061
60,0.00263549,0.00155607,2.1434
61,0.00258963,0.00163845,6.36251
62,0.00248066,0.00145917,2.0357
63,0.00243963,0.00153773,6.04593
64,0.00233983,0.00137098,1.93484
65,0.0023031,0.00144595,5.74929
66,0.00221154,0.00129061,1.84031
67,0.00217863,0.00136222,5.47112
68,0.00209449,0.00121729,1.75165
69,0.002065,0.00128573,5.21012
70,0.00198754,0.00115031,1.66844
71,0.00196111,0.00121577,4.96505
72,0.00188968,0.00108905,1.5903
73,0.00186598,0.00115171,4.73482
74,0.00180001,0.00103295,1.51688
75,0.00177876,0.00109297,4.5184
76,0.00171773,0.000981514,1.44784
77,0.00169868,0.00103905,4.31484
78,0.00164213,0.000934292,1.3829
79,0.00162506,0.00098949,4.12327
80,0.00157258,0.000890886,1.32178
81,0.00155729,0.000943881,3.94289
82,0.00150851,0.00085094,1.26421
83,0.00149482,0.000901857,3.77294
84,0.00144941,0.000814133,1.20997
85,0.00143717,0.000863089,3.61274
