,train_loss,val_loss,grad_norm
0,81.0838,22.6058,3183.28
1,47.5423,73.6581,2599.55
2,28.2932,29.3638,483.87
3,26.195,21.8607,243.358
4,24.9469,20.2239,99.0574
5,24.6967,19.3631,66.9053
6,24.5343,18.2125,17.0024
7,24.528,17.9539,5.57807
8,24.5245,17.878,3.46234
9,24.525,17.8755,2.81585
10,24.5249,17.8642,1.12731
11,24.5259,17.8554,0.163257
12,24.5261,17.8552,0.00739884
13,24.5261,17.8552,0.00854538
14,24.5261,17.8552,0.000112732
15,24.5261,17.8552,0.000305579
16,24.5261,17.8552,4.18137e-08
17,24.5261,17.8552,2.27314e-10
18,24.5261,17.8552,4.73937e-10
19,24.5261,17.8552,8.9298e-12
