,train_loss,val_loss,grad_norm
0,79.8506,27.8418,2953.59
1,43.977,94.5375,2559.12
2,28.9276,37.9807,563.162
3,26.0975,26.1368,350.552
4,24.279,22.3945,134.435
5,23.8984,20.4632,111.993
6,23.4952,18.6881,26.0707
7,23.4626,18.9007,10.3152
8,23.4545,19.0712,7.71695
9,23.455,19.0646,4.21692
10,23.4542,19.0549,2.17954
11,23.4538,19.0144,0.813911
12,23.4545,18.9923,0.0944071
13,23.4545,18.993,0.21696
14,23.4545,18.9924,0.012215
15,23.4545,18.9924,0.0338208
16,23.4545,18.9924,9.24408e-08
17,23.4545,18.9924,1.77584e-09
18,23.4545,18.9924,4.80519e-10
19,23.4545,18.9924,1.68817e-10
20,23.4545,18.9924,4.2281e-11
