,train_loss,val_loss,grad_norm
0,78.2289,27.9971,2863.37
1,40.383,82.194,2535.82
2,27.8476,30.0706,526.678
3,25.6052,23.5734,359.792
4,23.8615,21.8849,171.82
5,23.4136,22.4947,158.051
6,22.8553,26.3898,48.6229
7,22.7975,30.2676,23.0056
8,22.7813,32.0048,9.38441
9,22.7813,31.986,12.9667
10,22.7801,32.1063,3.34105
11,22.7794,32.0711,1.29106
12,22.779,32.164,0.946634
13,22.779,32.1719,2.97347
14,22.7789,32.103,0.216154
15,22.7789,32.0987,0.120321
16,22.7789,32.0989,5.74166e-06
17,22.7789,32.0989,1.54736e-07
18,22.7789,32.0989,2.59028e-09
19,22.7789,32.0989,6.08712e-09
20,22.7789,32.0989,4.49405e-11
