,train_loss,val_loss,grad_norm
0,83.7482,36.7221,2936.05
1,36.9788,82.0055,2253.7
2,28.2846,31.7187,561.085
3,25.7047,23.5481,377.747
4,23.9398,21.4875,171.284
5,23.4676,21.6407,154.869
6,22.9017,24.5911,65.4765
7,22.8106,27.7399,20.9231
8,22.7931,29.6167,24.8159
9,22.793,29.6013,8.475
10,22.7915,29.6633,2.27031
11,22.7913,29.6122,0.244706
12,22.7913,29.6258,0.0999627
13,22.7913,29.6295,0.357005
14,22.7913,29.6256,0.087629
15,22.7913,29.6242,0.20385
16,22.7913,29.6238,4.34455e-06
17,22.7913,29.6238,2.69952e-08
18,22.7913,29.6238,1.83708e-09
19,22.7913,29.6238,1.77858e-09
20,22.7913,29.6238,8.71857e-10
21,22.7913,29.6238,1.60457e-11
