,train_loss,val_loss,grad_norm
0,88.0537,25.8039,3430.51
1,52.4517,90.5517,2891.81
2,28.1926,32.5428,545.965
3,25.7618,24.1515,358.472
4,23.919,21.8417,172.884
5,23.4487,21.7242,145.069
6,22.9153,23.2753,49.8591
7,22.8506,25.4908,20.3272
8,22.8288,27.0786,37.2394
9,22.8285,27.0772,6.96896
10,22.8265,27.12,2.65399
11,22.8255,27.1257,0.25245
12,22.8255,27.1391,0.0434029
13,22.8255,27.1385,0.0534987
14,22.8255,27.1389,0.00360651
15,22.8255,27.1389,0.00303369
16,22.8255,27.1389,7.49879e-06
17,22.8255,27.1389,4.93375e-08
18,22.8255,27.1389,8.37025e-08
19,22.8255,27.1389,1.3185e-09
20,22.8255,27.1389,2.01109e-11
