,train_loss,val_loss,grad_norm
0,88.7878,32.3908,3174.48
1,42.0724,99.621,2716.66
2,28.1092,35.5997,579.587
3,25.6534,25.6756,351.142
4,23.9099,22.6514,178.772
5,23.4401,22.9766,158.039
6,22.8762,26.8812,61.8167
7,22.8018,30.5004,22.5347
8,22.7851,32.6877,19.814
9,22.7849,32.6674,13.2554
10,22.7821,32.9182,5.01799
11,22.7801,32.783,3.35495
12,22.7785,32.8949,1.36464
13,22.7784,32.9036,4.19835
14,22.7784,32.8081,0.275912
15,22.7784,32.799,0.815572
16,22.7784,32.7999,2.21198e-06
17,22.7784,32.7999,8.77344e-08
18,22.7784,32.7999,1.8563e-09
19,22.7784,32.7999,4.17822e-09
20,22.7784,32.7999,5.0362e-10
21,22.7784,32.7999,2.95313e-11
