,train_loss,val_loss,grad_norm
0,0.15557,0.106772,80.6182
1,0.0537347,0.037443,33.5031
2,0.0315244,0.0442979,24.6463
3,0.00746601,0.00424829,6.49569
4,0.0032384,0.00216039,1.74298
5,0.00299444,0.00191538,0.966222
6,0.0031868,0.00192718,0.20124
7,0.00321938,0.00197759,0.0395514
8,0.00322121,0.00197565,0.00483525
9,0.0032204,0.00197471,0.000985387
10,0.00322065,0.00197484,0.000113259
11,0.00322067,0.00197488,1.48618e-05
12,0.00322067,0.00197487,8.9103e-07
13,0.00322067,0.00197487,1.15656e-07
14,0.00322067,0.00197487,9.90114e-14
