,train_loss,val_loss,grad_norm
0,0.238573,0.580612,78.6204
1,0.0394224,0.0242005,28.6212
2,0.0231658,0.0201639,11.3752
3,0.00516587,0.006777,4.22108
4,0.00142096,0.0019516,2.89451
5,0.000527649,0.000587349,1.5136
6,0.000103702,5.43418e-05,0.669947
7,0.000168046,0.000113895,0.354446
8,0.000215412,0.000118321,0.166536
9,0.000231488,9.2085e-05,0.0791663
10,0.000211095,8.96695e-05,0.0428808
11,0.000216217,9.20941e-05,0.00948845
12,0.000215941,9.10576e-05,0.00473445
13,0.000216126,9.21426e-05,0.00264684
14,0.000216242,9.22938e-05,6.16327e-14
