,train_loss,val_loss,grad_norm
0,0.508344,0.836372,199.699
1,0.106479,0.12058,67.5709
2,0.0321773,0.0328932,35.0753
3,0.00861703,0.0134412,11.8022
4,0.00532081,0.00426798,2.70943
5,0.00567175,0.00459788,0.611246
6,0.00569921,0.00459139,0.0767001
7,0.00570998,0.00460736,0.00824079
8,0.0057093,0.00460496,0.0010608
9,0.00570912,0.00460518,0.000147683
10,0.00570909,0.00460518,1.2707e-05
11,0.00570909,0.00460518,8.35166e-07
12,0.00570909,0.00460518,4.41429e-08
13,0.00570909,0.00460518,3.37088e-09
14,0.00570909,0.00460518,7.49997e-14
