,train_loss,val_loss,grad_norm
0,21.6609,15.5048,15329.7
1,10.9687,7.46883,8699.76
2,7.32663,5.24633,791.334
3,7.14123,5.14447,962.681
4,6.26147,4.63766,398.05
5,6.05039,4.51376,218.126
6,5.82067,4.25118,154.009
7,5.73989,4.19488,38.8111
8,5.73215,4.2061,9.36772e-11
