,train_loss,val_loss,grad_norm
0,0.318321,0.231423,143.107
1,0.0919627,0.137388,65.1804
2,0.0128776,0.0180818,29.4754
3,0.0076429,0.0146677,12.1833
4,0.0057259,0.00468738,2.13569
5,0.00588679,0.00469458,0.418918
6,0.00571768,0.00459766,0.0741111
7,0.00570772,0.00460432,0.00614459
8,0.00570899,0.00460513,0.000749972
9,0.00570909,0.00460519,5.63531e-05
10,0.00570909,0.00460519,8.78928e-06
11,0.00570909,0.00460518,4.77938e-07
12,0.00570909,0.00460518,3.2793e-08
13,0.00570909,0.00460518,7.41014e-10
14,0.00570909,0.00460518,9.25757e-14
