,train_loss,val_loss,grad_norm
0,0.215125,0.405883,63.3464
1,0.0936427,0.0957107,32.5121
2,0.065061,0.0464772,19.7015
3,0.011548,0.00858176,4.76123
4,0.0029532,0.00392205,2.59782
5,0.00229657,0.0025353,1.24845
6,0.00174966,0.00149998,1.09887
7,0.00105029,0.00116287,1.29587
8,0.000499676,0.000605628,0.5776
9,0.000207108,0.000275683,0.352302
10,7.02553e-05,5.76194e-05,0.29022
11,2.63355e-05,2.03094e-05,0.126692
12,1.44966e-05,5.9917e-06,0.0680944
13,1.12241e-05,4.90361e-06,0.0440367
14,1.00299e-05,1.7778e-06,2.20978e-13
