,train_loss,val_loss,grad_norm
0,88.0537,25.8039,3430.51
1,52.4517,90.5517,2891.81
2,28.1926,32.5428,545.965
3,25.7618,24.1515,358.472
4,23.919,21.8417,172.884
5,23.4487,21.7242,145.069
6,22.9153,23.2753,49.8591
7,22.8506,25.4913,20.3241
8,22.8286,27.0767,6.94858
9,22.8265,27.1199,2.66706
10,22.8255,27.1256,0.253951
11,22.8255,27.1389,0.0352416
12,22.8255,27.1389,0.00234325
13,22.8255,27.1389,7.83667e-12
