,train_loss,val_loss,grad_norm
0,0.320877,0.622025,98.9876
1,0.0379034,0.0386654,27.9343
2,0.00599891,0.00776145,14.7745
3,0.00204402,0.00237851,7.626
4,0.00350793,0.00245889,2.30131
5,0.00341088,0.00219576,1.02655
6,0.00332382,0.00194957,0.276829
7,0.00322281,0.00197857,0.0440691
8,0.00321783,0.00197286,0.00917914
9,0.00322086,0.00197496,0.00124635
10,0.0032207,0.00197496,0.00020455
11,0.00322066,0.00197487,1.71807e-05
12,0.00322067,0.00197487,2.7255e-06
13,0.00322067,0.00197487,4.40802e-07
14,0.00322067,0.00197487,1.14995e-13
